page,text_in_row,url
21,469 விதியதாை 469 393,https://drive.google.com/open?id=0Bw1TGT80HnrbWC15Q1NudjhtTDA
21,470 விைபைாடு 470 457,https://drive.google.com/open?id=0Bw1TGT80HnrbMUZGQTZid1RndEU
21,471 சைக்சைறி 471 374,https://drive.google.com/open?id=0Bw1TGT80HnrbLXJQanVQT25CdEU
21,472 சிைத்தனத்தில் 472 395,https://drive.google.com/open?id=0Bw1TGT80Hnrba0Jqc2JIcXBabWs
21,473 பங்ையனார் 473 396,https://drive.google.com/open?id=0Bw1TGT80HnrbLUdONHJ6aHp0WnM
21,474 அவகுண 474 397,https://drive.google.com/open?id=0Bw1TGT80HnrbNXdQSnJRMmtKbXM
21,475 இருவிகனயின் 475 398,https://drive.google.com/open?id=0Bw1TGT80HnrbVTlFWTRvYmVSNEk
21,476 இருளுசமார்ைதிர் 476 399,https://drive.google.com/open?id=0Bw1TGT80Hnrbb0JuYkZPeHF2Zm8
21,477 எலுப்புத்சதால் 477 400,https://drive.google.com/open?id=0Bw1TGT80HnrbX3NrdndJUUpWNk0
21,478 எழுைைல் 478 401,https://drive.google.com/open?id=0Bw1TGT80Hnrbcmo3ZjNIZ1pvUzA
21,479 ைட்டிமுண்ைைை 479 402,https://drive.google.com/open?id=0Bw1TGT80HnrbSUlwNnFlS0l2WWs
21,480 ைனைசகப 480 403,https://drive.google.com/open?id=0Bw1TGT80HnrbcFNaMVFDTkdpQlk
21,481 ைாயமாய 481 404,https://drive.google.com/open?id=0Bw1TGT80HnrbZWtjM0JJV1pBVVk
21,482 ைாவியுடுத்து 482 405,https://drive.google.com/open?id=0Bw1TGT80HnrbMXJDOTZ2c3RqRkU
21,483 குைசனகுருபைசன 483 406,https://drive.google.com/open?id=0Bw1TGT80HnrbSTFkU0Y5WXJ6RUU
22,484 கைத்தருண 484 407,https://drive.google.com/open?id=0Bw1TGT80Hnrbay1TaDNNY21STFE
22,485 சுைைகனய 485 408,https://drive.google.com/open?id=0Bw1TGT80HnrbOXdyRVcwQ25YWHc
22,486 தருைணன் 486 409,https://drive.google.com/open?id=0Bw1TGT80HnrbcTdLcDIwR0tHdGs
22,487 நஞ்சிகன 487 410,https://drive.google.com/open?id=0Bw1TGT80HnrbNnVWdTB0azJ4NEU
22,488 நாைாபிறப்பு 488 411,https://drive.google.com/open?id=0Bw1TGT80HnrbR0Z0S2xJWTRNV3M
22,489 பைமகுருநாத 489 412,https://drive.google.com/open?id=0Bw1TGT80HnrbRlYwQWg1RXFPeTQ
22,490 மனசமஉனக்கு 490 413,https://drive.google.com/open?id=0Bw1TGT80HnrbSGg1SVM5cmNKSzA
22,491 வந்துவந்து 491 414,https://drive.google.com/open?id=0Bw1TGT80HnrbdWdta3FYd20ycVE
22,492 வாதபித்த 492 398,https://drive.google.com/open?id=0Bw1TGT80HnrbOXppdXJ0ckJtQ00
22,493 விடுங்கை 493 416,https://drive.google.com/open?id=0Bw1TGT80HnrbdWVCOE8wVjNTY2s
22,494 அைைமுமாகி 494 417,https://drive.google.com/open?id=0Bw1TGT80HnrbSkJ4SndibW4yNE0
22,495 ஆகசநாலு 495 418,https://drive.google.com/open?id=0Bw1TGT80HnrbNlNBUTRfVEUwX1k
22,496 ைருவாகிய 496 419,https://drive.google.com/open?id=0Bw1TGT80HnrbTDlwMGdaUE5GV00
22,497 ைாைணமதாை 497 420,https://drive.google.com/open?id=0Bw1TGT80HnrbUUN6cmphX1Nnc1U
22,498 சீலமுளதாயர் 498 421,https://drive.google.com/open?id=0Bw1TGT80HnrbeVhBdWo2NWI1QzA
22,499 தகலமயிர்பைாக்கு 499 422,https://drive.google.com/open?id=0Bw1TGT80HnrbVVE5eFJpWTlnMFk
22,500 துடிைசணாய்ைள் 500 423,https://drive.google.com/open?id=0Bw1TGT80HnrbQ0NYazlicXZtRXc
22,501 வாதிகன 501 424,https://drive.google.com/open?id=0Bw1TGT80HnrbTG80UHp3dFRpXzg
22,502 முறுகுைாள 502 502,https://drive.google.com/open?id=0Bw1TGT80HnrbeFlRRFFWR2xTdVE
22,503 முத்துநவைத்ன 503 503,https://drive.google.com/open?id=1hz49Jp84KAh2Pk4cPUU-MX9rHzDrw6Dl
